"Indicator","Time","Value (USD/ZMK)"
"Currency","1995/12/11",0.94
"Currency","1995/12/08",0.94
"Currency","1995/12/07",0.94
"Currency","1995/12/06",0.95
"Currency","1995/12/05",0.94
"Currency","1995/12/04",0.94
"Currency","1995/12/01",0.94
"Currency","1995/11/30",0.94
"Currency","1995/11/29",0.94
"Currency","1995/11/28",0.94
"Currency","1995/11/27",0.94
"Currency","1995/11/24",0.94
"Currency","1995/11/23",0.94
"Currency","1995/11/22",0.94
"Currency","1995/11/21",0.94
"Currency","1995/11/20",0.94
"Currency","1995/11/17",0.95
"Currency","1995/11/16",0.94
"Currency","1995/11/15",0.94
"Currency","1995/11/14",0.94
"Currency","1995/11/13",0.94
"Currency","1995/11/10",0.94
"Currency","1995/11/09",0.95
"Currency","1995/11/08",0.95
"Currency","1995/11/07",0.94
"Currency","1995/11/06",0.94
"Currency","1995/11/03",0.94
"Currency","1995/11/02",0.95
"Currency","1995/11/01",0.94
"Currency","1995/10/31",0.94
"Currency","1995/10/30",0.94
"Currency","1995/10/27",0.94
"Currency","1995/10/26",0.94
"Currency","1995/10/25",0.94
"Currency","1995/10/24",0.94
"Currency","1995/10/23",0.94
"Currency","1995/10/20",0.94
"Currency","1995/10/19",0.94
"Currency","1995/10/18",0.95
"Currency","1995/10/17",0.94
"Currency","1995/10/16",0.94
"Currency","1995/10/13",0.94
"Currency","1995/10/12",0.95
"Currency","1995/10/11",0.95
"Currency","1995/10/10",0.94
"Currency","1995/10/09",0.95
"Currency","1995/10/06",0.94
"Currency","1995/10/05",0.94
"Currency","1995/10/04",0.94
"Currency","1995/10/03",0.94
"Currency","1995/10/02",0.94
"Currency","1995/09/29",0.95
"Currency","1995/09/28",0.94
"Currency","1995/09/27",0.94
"Currency","1995/09/26",0.95
"Currency","1995/09/25",0.94
"Currency","1995/09/22",0.94
"Currency","1995/09/21",0.94
"Currency","1995/09/20",0.94
"Currency","1995/09/19",0.94
"Currency","1995/09/18",0.94
"Currency","1995/09/15",0.94
"Currency","1995/09/14",0.94
"Currency","1995/09/13",0.94
"Currency","1995/09/12",0.94
"Currency","1995/09/11",0.94
"Currency","1995/09/08",0.94
"Currency","1995/09/07",0.95
"Currency","1995/09/06",0.94
"Currency","1995/09/05",0.94
"Currency","1995/09/04",0.94
"Currency","1995/09/01",0.94
"Currency","1995/08/31",0.94
"Currency","1995/08/30",0.94
"Currency","1995/08/29",0.95
"Currency","1995/08/28",0.94
"Currency","1995/08/25",0.94
"Currency","1995/08/24",0.94
"Currency","1995/08/23",0.94
"Currency","1995/08/22",0.94
"Currency","1995/08/21",0.94
"Currency","1995/08/18",0.94
"Currency","1995/08/17",0.95
"Currency","1995/08/16",0.94
"Currency","1995/08/15",0.94
"Currency","1995/08/14",0.94
"Currency","1995/08/11",0.94
"Currency","1995/08/10",0.94
"Currency","1995/08/09",0.94
"Currency","1995/08/08",0.94
"Currency","1995/08/07",0.94
"Currency","1995/08/04",0.94
"Currency","1995/08/03",0.94
"Currency","1995/08/02",0.94
"Currency","1995/08/01",0.94
"Currency","1995/07/31",0.94
"Currency","1995/07/28",0.94
"Currency","1995/07/27",0.95
"Currency","1995/07/26",0.94
"Currency","1995/07/25",0.94
"Currency","1995/07/24",0.95
"Currency","1995/07/21",0.94
"Currency","1995/07/20",0.94
"Currency","1995/07/19",0.95
"Currency","1995/07/18",0.94
"Currency","1995/07/17",0.95
"Currency","1995/07/14",0.94
"Currency","1995/07/13",0.95
"Currency","1995/07/12",0.94
"Currency","1995/07/11",0.94
"Currency","1995/07/10",0.93
"Currency","1995/07/07",0.94
"Currency","1995/07/06",0.93
"Currency","1995/07/05",0.93
"Currency","1995/07/04",0.94
"Currency","1995/07/03",0.93
"Currency","1995/06/30",0.93
"Currency","1995/06/29",0.93
"Currency","1995/06/28",0.92
"Currency","1995/06/27",0.92
"Currency","1995/06/26",0.93
"Currency","1995/06/23",0.93
"Currency","1995/06/22",0.93
"Currency","1995/06/21",0.93
"Currency","1995/06/20",0.92
"Currency","1995/06/19",0.94
"Currency","1995/06/16",0.92
"Currency","1995/06/15",0.92
"Currency","1995/06/14",0.90
"Currency","1995/06/13",0.92
"Currency","1995/06/12",0.89
"Currency","1995/06/09",0.89
"Currency","1995/06/08",0.87
"Currency","1995/06/07",0.88
"Currency","1995/06/06",0.87
"Currency","1995/06/05",0.87
"Currency","1995/06/02",0.87
"Currency","1995/06/01",0.88
"Currency","1995/05/31",0.87
"Currency","1995/05/30",0.87
"Currency","1995/05/29",0.86
"Currency","1995/05/26",0.86
"Currency","1995/05/25",0.87
"Currency","1995/05/24",0.86
"Currency","1995/05/23",0.85
"Currency","1995/05/22",0.85
"Currency","1995/05/19",0.85
"Currency","1995/05/18",0.84
"Currency","1995/05/17",0.85
"Currency","1995/05/16",0.84
"Currency","1995/05/15",0.83
"Currency","1995/05/12",0.82
"Currency","1995/05/11",0.82
"Currency","1995/05/10",0.82
"Currency","1995/05/09",0.82
"Currency","1995/05/08",0.82
"Currency","1995/05/05",0.83
"Currency","1995/05/04",0.82
"Currency","1995/05/03",0.82
"Currency","1995/05/02",0.82
"Currency","1995/05/01",0.83
"Currency","1995/04/28",0.83
"Currency","1995/04/27",0.82
"Currency","1995/04/26",0.82
"Currency","1995/04/25",0.82
"Currency","1995/04/24",0.82
"Currency","1995/04/21",0.83
"Currency","1995/04/20",0.81
"Currency","1995/04/19",0.81
"Currency","1995/04/18",0.81
"Currency","1995/04/17",0.81
"Currency","1995/04/14",0.81
"Currency","1995/04/13",0.81
"Currency","1995/04/12",0.82
"Currency","1995/04/11",0.82
"Currency","1995/04/10",0.80
"Currency","1995/04/07",0.80
"Currency","1995/04/06",0.80
"Currency","1995/04/05",0.80
"Currency","1995/04/04",0.80
"Currency","1995/04/03",0.80
"Currency","1995/03/31",0.80
"Currency","1995/03/30",0.80
"Currency","1995/03/29",0.80
"Currency","1995/03/28",0.79
"Currency","1995/03/27",0.80
"Currency","1995/03/24",0.79
"Currency","1995/03/23",0.81
"Currency","1995/03/22",0.80
"Currency","1995/03/21",0.81
"Currency","1995/03/20",0.78
"Currency","1995/03/17",0.79
"Currency","1995/03/16",0.78
"Currency","1995/03/15",0.79
"Currency","1995/03/14",0.79
"Currency","1995/03/13",0.80
"Currency","1995/03/10",0.80
"Currency","1995/03/09",0.80
"Currency","1995/03/08",0.81
"Currency","1995/03/07",0.81
"Currency","1995/03/06",0.82
"Currency","1995/03/03",0.82
"Currency","1995/03/02",0.82
"Currency","1995/03/01",0.84
"Currency","1995/02/28",0.86
"Currency","1995/02/27",0.85
"Currency","1995/02/24",0.84
"Currency","1995/02/23",0.85
"Currency","1995/02/22",0.84
"Currency","1995/02/21",0.85
"Currency","1995/02/20",0.81
"Currency","1995/02/17",0.81
"Currency","1995/02/16",0.81
"Currency","1995/02/15",0.78
"Currency","1995/02/14",0.80
"Currency","1995/02/13",0.78
"Currency","1995/02/10",0.75
"Currency","1995/02/09",0.76
"Currency","1995/02/08",0.72
"Currency","1995/02/07",0.72
"Currency","1995/02/06",0.72
"Currency","1995/02/03",0.70
"Currency","1995/02/02",0.72
"Currency","1995/02/01",0.71
"Currency","1995/01/31",0.70
"Currency","1995/01/30",0.71
"Currency","1995/01/27",0.70
"Currency","1995/01/26",0.71
"Currency","1995/01/25",0.70
"Currency","1995/01/24",0.70
"Currency","1995/01/23",0.69
"Currency","1995/01/20",0.70
"Currency","1995/01/19",0.69
"Currency","1995/01/18",0.69
"Currency","1995/01/17",0.69
"Currency","1995/01/16",0.70
"Currency","1995/01/13",0.70
"Currency","1995/01/12",0.70
"Currency","1995/01/11",0.70
"Currency","1995/01/10",0.69
"Currency","1995/01/09",0.70
"Currency","1995/01/06",0.70
"Currency","1995/01/05",0.70
"Currency","1995/01/04",0.70
"Currency","1995/01/03",0.70
"Currency","1995/01/02",0.69
"Currency","1994/12/30",0.69
"Currency","1994/12/29",0.70
"Currency","1994/12/28",0.69
"Currency","1994/12/27",0.70
"Currency","1994/12/26",0.70
"Currency","1994/12/23",0.70
"Currency","1994/12/22",0.70
"Currency","1994/12/21",0.70
"Currency","1994/12/20",0.70
"Currency","1994/12/19",0.70
"Currency","1994/12/16",0.70
"Currency","1994/12/15",0.70
"Currency","1994/12/14",0.70
"Currency","1994/12/13",0.70
"Currency","1994/12/12",0.69
"Currency","1994/12/09",0.69
"Currency","1994/12/08",0.69
"Currency","1994/12/07",0.68
"Currency","1994/12/06",0.68
"Currency","1994/12/05",0.68
"Currency","1994/12/02",0.68
"Currency","1994/12/01",0.68
"Currency","1994/11/30",0.68
"Currency","1994/11/29",0.68
"Currency","1994/11/28",0.68
"Currency","1994/11/25",0.67
"Currency","1994/11/24",0.68
"Currency","1994/11/23",0.68
"Currency","1994/11/22",0.68
"Currency","1994/11/21",0.68
"Currency","1994/11/18",0.67
"Currency","1994/11/17",0.67
"Currency","1994/11/16",0.67
"Currency","1994/11/15",0.68
"Currency","1994/11/14",0.67
"Currency","1994/11/11",0.67
"Currency","1994/11/10",0.67
"Currency","1994/11/09",0.67
"Currency","1994/11/08",0.68
"Currency","1994/11/07",0.67
"Currency","1994/11/04",0.67
"Currency","1994/11/03",0.67
"Currency","1994/11/02",0.67
"Currency","1994/11/01",0.67
"Currency","1994/10/31",0.67
"Currency","1994/10/28",0.67
"Currency","1994/10/27",0.67
"Currency","1994/10/26",0.67
"Currency","1994/10/25",0.67
"Currency","1994/10/24",0.68
"Currency","1994/10/21",0.67
"Currency","1994/10/20",0.67
"Currency","1994/10/19",0.67
"Currency","1994/10/18",0.67
"Currency","1994/10/17",0.67
"Currency","1994/10/14",0.67
"Currency","1994/10/13",0.67
"Currency","1994/10/12",0.68
"Currency","1994/10/11",0.68
"Currency","1994/10/10",0.67
"Currency","1994/10/07",0.68
"Currency","1994/10/06",0.67
"Currency","1994/10/05",0.67
"Currency","1994/10/04",0.67
"Currency","1994/10/03",0.68
"Currency","1994/09/30",0.67
"Currency","1994/09/29",0.68
"Currency","1994/09/28",0.68
"Currency","1994/09/27",0.68
"Currency","1994/09/26",0.67
"Currency","1994/09/23",0.67
"Currency","1994/09/22",0.67
"Currency","1994/09/21",0.68
"Currency","1994/09/20",0.68
"Currency","1994/09/19",0.68
"Currency","1994/09/16",0.67
"Currency","1994/09/15",0.67
"Currency","1994/09/14",0.67
"Currency","1994/09/13",0.67
"Currency","1994/09/12",0.67
"Currency","1994/09/09",0.67
"Currency","1994/09/08",0.67
"Currency","1994/09/07",0.67
"Currency","1994/09/06",0.68
"Currency","1994/09/05",0.67
"Currency","1994/09/02",0.68
"Currency","1994/09/01",0.68
"Currency","1994/08/31",0.67
"Currency","1994/08/30",0.67
"Currency","1994/08/29",0.68
"Currency","1994/08/26",0.68
"Currency","1994/08/25",0.69
"Currency","1994/08/24",0.68
"Currency","1994/08/23",0.68
"Currency","1994/08/22",0.68
"Currency","1994/08/19",0.68
"Currency","1994/08/18",0.68
"Currency","1994/08/17",0.68
"Currency","1994/08/16",0.68
"Currency","1994/08/15",0.68
"Currency","1994/08/12",0.68
"Currency","1994/08/11",0.69
"Currency","1994/08/10",0.68
"Currency","1994/08/09",0.68
"Currency","1994/08/08",0.68
"Currency","1994/08/05",0.68
"Currency","1994/08/04",0.68
"Currency","1994/08/03",0.69
"Currency","1994/08/02",0.68
"Currency","1994/08/01",0.69
"Currency","1994/07/29",0.68
"Currency","1994/07/28",0.69
"Currency","1994/07/27",0.68
"Currency","1994/07/26",0.68
"Currency","1994/07/25",0.68
"Currency","1994/07/22",0.69
"Currency","1994/07/21",0.68
"Currency","1994/07/20",0.69
"Currency","1994/07/19",0.68
"Currency","1994/07/18",0.68
"Currency","1994/07/15",0.70
"Currency","1994/07/14",0.70
"Currency","1994/07/13",0.68
"Currency","1994/07/12",0.68
"Currency","1994/07/11",0.68
"Currency","1994/07/08",0.70
"Currency","1994/07/07",0.70
"Currency","1994/07/06",0.68
"Currency","1994/07/05",0.70
"Currency","1994/07/04",0.70
"Currency","1994/07/01",0.70
"Currency","1994/06/30",0.70
"Currency","1994/06/29",0.70
"Currency","1994/06/28",0.68
"Currency","1994/06/27",0.68
"Currency","1994/06/24",0.68
"Currency","1994/06/23",0.68
"Currency","1994/06/22",0.70
"Currency","1994/06/21",0.70
"Currency","1994/06/20",0.70
"Currency","1994/06/17",0.70
"Currency","1994/06/16",0.68
"Currency","1994/06/15",0.70
"Currency","1994/06/14",0.68
"Currency","1994/06/13",0.68
"Currency","1994/06/10",0.70
"Currency","1994/06/09",0.70
"Currency","1994/06/08",0.68
"Currency","1994/06/07",0.68
"Currency","1994/06/06",0.70
"Currency","1994/06/03",0.70
"Currency","1994/06/02",0.70
"Currency","1994/06/01",0.70
"Currency","1994/05/31",0.68
"Currency","1994/05/30",0.68
"Currency","1994/05/27",0.68
"Currency","1994/05/26",0.68
"Currency","1994/05/25",0.70
"Currency","1994/05/24",0.70
"Currency","1994/05/23",0.68
"Currency","1994/05/20",0.68
"Currency","1994/05/19",0.70
"Currency","1994/05/18",0.67
"Currency","1994/05/17",0.68
"Currency","1994/05/16",0.70
"Currency","1994/05/13",0.68
"Currency","1994/05/12",0.68
"Currency","1994/05/11",0.67
"Currency","1994/05/10",0.70
"Currency","1994/05/09",0.68
"Currency","1994/05/06",0.67
"Currency","1994/05/05",0.68
"Currency","1994/05/04",0.68
"Currency","1994/05/03",0.68
"Currency","1994/05/02",0.68
"Currency","1994/04/29",0.68
"Currency","1994/04/28",0.68
"Currency","1994/04/27",0.68
"Currency","1994/04/26",0.69
"Currency","1994/04/25",0.70
"Currency","1994/04/22",0.70
"Currency","1994/04/21",0.70
"Currency","1994/04/20",0.69
"Currency","1994/04/19",0.70
"Currency","1994/04/18",0.72
"Currency","1994/04/15",0.72
"Currency","1994/04/14",0.73
"Currency","1994/04/13",0.71
"Currency","1994/04/12",0.71
"Currency","1994/04/11",0.70
"Currency","1994/04/08",0.72
"Currency","1994/04/07",0.72
"Currency","1994/04/06",0.73
"Currency","1994/04/05",0.72
"Currency","1994/04/04",0.74
"Currency","1994/04/01",0.74
"Currency","1994/03/31",0.74
"Currency","1994/03/30",0.74
"Currency","1994/03/29",0.72
"Currency","1994/03/28",0.74
"Currency","1994/03/25",0.74
"Currency","1994/03/24",0.71
"Currency","1994/03/23",0.73
"Currency","1994/03/22",0.70
"Currency","1994/03/21",0.68
"Currency","1994/03/18",0.68
"Currency","1994/03/17",0.68
"Currency","1994/03/16",0.68
"Currency","1994/03/15",0.68
"Currency","1994/03/14",0.68
"Currency","1994/03/11",0.67
"Currency","1994/03/10",0.67
"Currency","1994/03/09",0.67
"Currency","1994/03/08",0.67
"Currency","1994/03/07",0.66
"Currency","1994/03/04",0.66
"Currency","1994/03/03",0.66
"Currency","1994/03/02",0.66
"Currency","1994/03/01",0.67
"Currency","1994/02/28",0.66
"Currency","1994/02/25",0.65
"Currency","1994/02/24",0.65
"Currency","1994/02/23",0.65
"Currency","1994/02/22",0.65
"Currency","1994/02/21",0.65
"Currency","1994/02/18",0.65
"Currency","1994/02/17",0.65
"Currency","1994/02/16",0.65
"Currency","1994/02/15",0.65
"Currency","1994/02/14",0.65
"Currency","1994/02/11",0.64
"Currency","1994/02/10",0.64
"Currency","1994/02/09",0.64
"Currency","1994/02/08",0.65
"Currency","1994/02/07",0.65
"Currency","1994/02/04",0.64
"Currency","1994/02/03",0.65
"Currency","1994/02/02",0.65
"Currency","1994/02/01",0.65
"Currency","1994/01/31",0.64
"Currency","1994/01/28",0.64
"Currency","1994/01/27",0.64
"Currency","1994/01/26",0.64
"Currency","1994/01/25",0.64
"Currency","1994/01/24",0.64
"Currency","1994/01/21",0.66
"Currency","1994/01/20",0.66
"Currency","1994/01/19",0.66
"Currency","1994/01/18",0.66
"Currency","1994/01/17",0.66
"Currency","1994/01/14",0.66
"Currency","1994/01/13",0.66
"Currency","1994/01/12",0.66
"Currency","1994/01/11",0.66
"Currency","1994/01/10",0.66
"Currency","1994/01/07",0.66
"Currency","1994/01/06",0.66
"Currency","1994/01/05",0.66
"Currency","1994/01/04",0.66
"Currency","1994/01/03",0.66
"Currency","1993/12/31",0.65
"Currency","1993/12/30",0.65
"Currency","1993/12/29",0.66
"Currency","1993/12/28",0.64
"Currency","1993/12/27",0.56
"Currency","1993/12/24",0.56
"Currency","1993/12/23",0.56
"Currency","1993/12/22",0.56
"Currency","1993/12/21",0.54
"Currency","1993/12/20",0.48
"Currency","1993/12/17",0.48
"Currency","1993/12/16",0.48
"Currency","1993/12/15",0.48
"Currency","1993/12/14",0.47
"Currency","1993/12/13",0.47
"Currency","1993/12/10",0.44
"Currency","1993/12/09",0.44
"Currency","1993/12/08",0.44
"Currency","1993/12/07",0.44
"Currency","1993/12/06",0.44
"Currency","1993/12/03",0.44
"Currency","1993/12/02",0.44
"Currency","1993/12/01",0.44
"Currency","1993/11/30",0.42
"Currency","1993/11/29",0.42
"Currency","1993/11/26",0.42
"Currency","1993/11/25",0.41
"Currency","1993/11/24",0.41
"Currency","1993/11/23",0.39
"Currency","1993/11/22",0.39
"Currency","1993/11/19",0.38
"Currency","1993/11/18",0.37
"Currency","1993/11/17",0.37
"Currency","1993/11/16",0.38
"Currency","1993/11/15",0.37
"Currency","1993/11/12",0.37
"Currency","1993/11/11",0.37
"Currency","1993/11/10",0.37
"Currency","1993/11/09",0.36
"Currency","1993/11/08",0.37
"Currency","1993/11/05",0.35
"Currency","1993/11/04",0.35
"Currency","1993/11/03",0.35
"Currency","1993/11/02",0.35
"Currency","1993/11/01",0.36
"Currency","1993/10/29",0.36
"Currency","1993/10/28",0.36
"Currency","1993/10/27",0.35
"Currency","1993/10/26",0.36
"Currency","1993/10/25",0.35
"Currency","1993/10/22",0.35
"Currency","1993/10/21",0.36
"Currency","1993/10/20",0.35
"Currency","1993/10/19",0.35
"Currency","1993/10/18",0.35
"Currency","1993/10/15",0.35
"Currency","1993/10/14",0.35
"Currency","1993/10/13",0.35
"Currency","1993/10/12",0.35
"Currency","1993/10/11",0.34
"Currency","1993/10/08",0.35
"Currency","1993/10/07",0.35
"Currency","1993/10/06",0.35
"Currency","1993/10/05",0.35
"Currency","1993/10/04",0.35
"Currency","1993/10/01",0.35
"Currency","1993/09/30",0.36
"Currency","1993/09/29",0.36
"Currency","1993/09/28",0.36
"Currency","1993/09/27",0.36
"Currency","1993/09/24",0.37
"Currency","1993/09/23",0.38
"Currency","1993/09/22",0.38
"Currency","1993/09/21",0.39
"Currency","1993/09/20",0.39
"Currency","1993/09/17",0.40
"Currency","1993/09/16",0.40
"Currency","1993/09/15",0.41
"Currency","1993/09/14",0.41
"Currency","1993/09/13",0.42
"Currency","1993/09/10",0.42
"Currency","1993/09/09",0.42
"Currency","1993/09/08",0.43
"Currency","1993/09/07",0.43
"Currency","1993/09/06",0.43
"Currency","1993/09/03",0.43
"Currency","1993/09/02",0.43
"Currency","1993/09/01",0.43
"Currency","1993/08/31",0.46
"Currency","1993/08/30",0.46
"Currency","1993/08/27",0.46
"Currency","1993/08/26",0.46
"Currency","1993/08/25",0.46
"Currency","1993/08/24",0.46
"Currency","1993/08/23",0.46
"Currency","1993/08/20",0.46
"Currency","1993/08/19",0.46
"Currency","1993/08/18",0.46
"Currency","1993/08/17",0.45
"Currency","1993/08/16",0.46
"Currency","1993/08/13",0.46
"Currency","1993/08/12",0.46
"Currency","1993/08/11",0.46
"Currency","1993/08/10",0.46
"Currency","1993/08/09",0.46
"Currency","1993/08/06",0.46
"Currency","1993/08/05",0.47
"Currency","1993/08/04",0.48
"Currency","1993/08/03",0.49
"Currency","1993/08/02",0.49
"Currency","1993/07/30",0.49
"Currency","1993/07/29",0.51
"Currency","1993/07/28",0.51
"Currency","1993/07/27",0.51
"Currency","1993/07/26",0.51
"Currency","1993/07/23",0.51
"Currency","1993/07/22",0.51
"Currency","1993/07/21",0.51
"Currency","1993/07/20",0.51
"Currency","1993/07/19",0.51
"Currency","1993/07/16",0.52
